0x000001D979F4D6C0, 37948528039811312, 249455973, 249455988, 15, 424x240 
0x000001D979F4D6C0, 37948528040459192, 249456041, 249456057, 16, 424x240 
0x000001D979F4D6C0, 37948528041090720, 249456100, 249456115, 15, 424x240 
0x000001D979F4D6C0, 37948528041729144, 249456164, 249456179, 15, 424x240 
0x000001D979F4D6C0, 37948528042530368, 249456244, 249456260, 16, 424x240 
0x000001D979F4D6C0, 37948528043170984, 249456308, 249456323, 15, 424x240 
0x000001D979F4D6C0, 37948528043813080, 249456369, 249456385, 16, 424x240 
0x000001D979F4D6C0, 37948528044458416, 249456439, 249456455, 16, 424x240 
0x000001D979F4D6C0, 37948528045090672, 249456502, 249456517, 15, 424x240 
0x000001D979F4D6C0, 37948528045730656, 249456558, 249456574, 16, 424x240 
0x000001D979F4D6C0, 37948528046530320, 249456650, 249456665, 15, 424x240 
0x000001D979F4D6C0, 37948528047170384, 249456706, 249456721, 15, 424x240 
0x000001D979F4D6C0, 37948528047810152, 249456768, 249456784, 16, 424x240 
0x000001D979F4D6C0, 37948528048449680, 249456837, 249456852, 15, 424x240 
0x000001D979F4D6C0, 37948528048773960, 249456866, 249456883, 17, 480x270 
0x000001D979F4D6C0, 37948528049409728, 249456936, 249456952, 16, 480x270 
0x000001D979F4D6C0, 37948528050210432, 249457011, 249457027, 16, 480x270 
0x000001D979F4D6C0, 37948528050851768, 249457074, 249457090, 16, 480x270 
0x000001D979F4D6C0, 37948528051491632, 249457142, 249457158, 16, 480x270 
0x000001D979F4D6C0, 37948528052130912, 249457205, 249457221, 16, 480x270 
0x000001D979F4D6C0, 37948528052771936, 249457263, 249457278, 15, 480x270 
0x000001D979F4D6C0, 37948528053410664, 249457338, 249457354, 16, 480x270 
0x000001D979F4D6C0, 37948528054211184, 249457413, 249457429, 16, 480x270 
0x000001D979F4D6C0, 37948528054849728, 249457472, 249457488, 16, 480x270 
0x000001D979F4D6C0, 37948528055490688, 249457541, 249457557, 16, 480x270 
0x000001D979F4D6C0, 37948528056130928, 249457600, 249457616, 16, 480x270 
0x000001D979F4D6C0, 37948528056773968, 249457664, 249457679, 15, 480x270 
0x000001D979F4D6C0, 37948528057409584, 249457733, 249457749, 16, 480x270 
0x000001D979F4D6C0, 37948528058210208, 249457808, 249457824, 16, 480x270 
0x000001D979F4D6C0, 37948528058849864, 249457879, 249457894, 15, 480x270 
0x000001D979F4D6C0, 37948528059491040, 249457936, 249457953, 17, 480x270 
0x000001D979F4D6C0, 37948528060130040, 249458006, 249458022, 16, 480x270 
0x000001D979F4D6C0, 37948528060775048, 249458075, 249458091, 16, 480x270 
0x000001D979F4D6C0, 37948528061410680, 249458134, 249458150, 16, 480x270 
0x000001D979F4D6C0, 37948528062209704, 249458215, 249458230, 15, 480x270 
0x000001D979F4D6C0, 37948528062849920, 249458279, 249458294, 15, 480x270 
0x000001D979F4D6C0, 37948528063490456, 249458342, 249458358, 16, 480x270 
0x000001D979F4D6C0, 37948528064132544, 249458407, 249458422, 15, 480x270 
0x000001D979F4D6C0, 37948528064774504, 249458470, 249458486, 16, 480x270 
0x000001D979F4D6C0, 37948528065413440, 249458540, 249458556, 16, 480x270 
0x000001D979F4D6C0, 37948528066211904, 249458616, 249458632, 16, 480x270 
0x000001D979F4D6C0, 37948528066851016, 249458681, 249458696, 15, 480x270 
0x000001D979F4D6C0, 37948528067491288, 249458743, 249458759, 16, 480x270 
0x000001D979F4D6C0, 37948528068130448, 249458806, 249458821, 15, 480x270 
0x000001D979F4D6C0, 37948528068775064, 249458869, 249458885, 16, 480x270 
0x000001D979F4D6C0, 37948528069569360, 249458944, 249458960, 16, 480x270 
0x000001D979F4D6C0, 37948528070213392, 249459008, 249459024, 16, 480x270 
0x000001D979F4D6C0, 37948528070850336, 249459072, 249459088, 16, 480x270 
0x000001D979F4D6C0, 37948528071490872, 249459136, 249459152, 16, 480x270 
0x000001D979F4D6C0, 37948528072131072, 249459199, 249459215, 16, 480x270 
0x000001D979F4D6C0, 37948528072773520, 249459262, 249459278, 16, 480x270 
0x000001D979F4D6C0, 37948528073570368, 249459344, 249459360, 16, 480x270 
0x000001D979F4D6C0, 37948528074209736, 249459408, 249459424, 16, 480x270 
0x000001D979F4D6C0, 37948528074849416, 249459472, 249459488, 16, 480x270 
0x000001D979F4D6C0, 37948528075490168, 249459535, 249459551, 16, 480x270 
0x000001D979F4D6C0, 37948528076131520, 249459606, 249459621, 15, 480x270 
0x000001D979F4D6C0, 37948528076776160, 249459669, 249459686, 17, 480x270 
0x000001D979F4D6C0, 37948528077571392, 249459745, 249459761, 16, 480x270 
0x000001D979F4D6C0, 37948528078211032, 249459810, 249459826, 16, 480x270 
0x000001D979F4D6C0, 37948528078849984, 249459874, 249459890, 16, 480x270 
0x000001D979F4D6C0, 37948528079493648, 249459938, 249459954, 16, 480x270 
0x000001D979F4D6C0, 37948528080134472, 249460004, 249460020, 16, 480x270 
0x000001D979F4D6C0, 37948528080782384, 249460066, 249460082, 16, 480x270 
0x000001D979F4D6C0, 37948528081571424, 249460145, 249460160, 15, 480x270 
0x000001D979F4D6C0, 37948528082211392, 249460208, 249460224, 16, 480x270 
0x000001D979F4D6C0, 37948528082851240, 249460276, 249460292, 16, 480x270 
0x000001D979F4D6C0, 37948528083490456, 249460339, 249460355, 16, 480x270 
0x000001D979F4D6C0, 37948528084131864, 249460402, 249460417, 15, 480x270 
0x000001D979F4D6C0, 37948528084771328, 249460466, 249460482, 16, 480x270 
0x000001D979F4D6C0, 37948528085569440, 249460548, 249460564, 16, 480x270 
0x000001D979F4D6C0, 37948528086209840, 249460611, 249460627, 16, 480x270 
0x000001D979F4D6C0, 37948528086849968, 249460675, 249460690, 15, 480x270 
0x000001D979F4D6C0, 37948528087489016, 249460736, 249460752, 16, 480x270 
0x000001D979F4D6C0, 37948528088130464, 249460800, 249460815, 15, 480x270 
